Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;09 Ocio y cultura;02 Aragón;2021M07;100,064
Índice;09 Ocio y cultura;02 Aragón;2021M06;99,486
Índice;09 Ocio y cultura;02 Aragón;2021M05;99,432
Índice;09 Ocio y cultura;02 Aragón;2021M04;99,236
Índice;09 Ocio y cultura;02 Aragón;2021M03;99,809
Índice;09 Ocio y cultura;02 Aragón;2021M02;99,924
Índice;09 Ocio y cultura;02 Aragón;2021M01;99,668
Índice;09 Ocio y cultura;02 Aragón;2020M12;100,322
Índice;09 Ocio y cultura;02 Aragón;2020M11;99,106
Índice;09 Ocio y cultura;02 Aragón;2020M10;99,655
Índice;09 Ocio y cultura;02 Aragón;2020M09;99,948
Índice;09 Ocio y cultura;02 Aragón;2020M08;102,224
Índice;09 Ocio y cultura;02 Aragón;2020M07;102,043
Índice;09 Ocio y cultura;02 Aragón;2020M06;100,340
Índice;09 Ocio y cultura;02 Aragón;2020M05;98,721
Índice;09 Ocio y cultura;02 Aragón;2020M04;100,415
Índice;09 Ocio y cultura;02 Aragón;2020M03;99,790
Índice;09 Ocio y cultura;02 Aragón;2020M02;99,887
Índice;09 Ocio y cultura;02 Aragón;2020M01;99,323
Índice;09 Ocio y cultura;02 Aragón;2019M12;101,220
Índice;09 Ocio y cultura;02 Aragón;2019M11;99,136
Índice;09 Ocio y cultura;02 Aragón;2019M10;99,483
Índice;09 Ocio y cultura;02 Aragón;2019M09;100,580
Índice;09 Ocio y cultura;02 Aragón;2019M08;103,729
Índice;09 Ocio y cultura;02 Aragón;2019M07;102,743
Índice;09 Ocio y cultura;02 Aragón;2019M06;100,849
Índice;09 Ocio y cultura;02 Aragón;2019M05;99,173
Índice;09 Ocio y cultura;02 Aragón;2019M04;101,240
Índice;09 Ocio y cultura;02 Aragón;2019M03;100,391
Índice;09 Ocio y cultura;02 Aragón;2019M02;100,189
Índice;09 Ocio y cultura;02 Aragón;2019M01;99,719
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M12;111,896
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M11;108,559
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M10;108,974
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M09;111,384
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M08;116,287
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M07;114,284
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M06;112,476
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M05;109,121
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M04;111,306
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M03;108,215
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M02;107,967
Índice;09 Ocio y cultura;03 Asturias, Principado de;2025M01;108,157
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M12;111,597
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M11;107,313
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M10;108,847
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M09;110,135
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M08;116,088
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M07;114,533
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M06;112,780
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M05;108,946
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M04;108,339
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M03;108,669
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M02;107,077
Índice;09 Ocio y cultura;03 Asturias, Principado de;2024M01;105,745
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M12;107,993
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M11;105,099
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M10;106,719
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M09;108,801
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M08;112,641
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M07;111,400
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M06;108,026
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M05;105,433
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M04;106,057
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M03;104,559
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M02;103,934
Índice;09 Ocio y cultura;03 Asturias, Principado de;2023M01;102,543
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M12;105,345
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M11;103,009
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M10;103,229
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M09;103,910
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M08;104,953
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M07;103,610
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M06;102,004
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M05;101,276
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M04;102,359
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M03;100,492
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M02;100,907
Índice;09 Ocio y cultura;03 Asturias, Principado de;2022M01;99,877
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M12;101,395
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M11;100,138
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M10;100,439
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M09;100,140
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M08;100,853
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M07;100,232
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M06;99,584
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M05;99,477
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M04;99,325
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M03;99,372
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M02;99,463
Índice;09 Ocio y cultura;03 Asturias, Principado de;2021M01;99,583
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M12;99,680
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M11;98,372
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M10;99,251
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M09;99,136
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M08;101,855
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M07;101,622
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M06;100,949
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M05;99,680
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M04;101,044
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M03;100,239
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M02;100,621
Índice;09 Ocio y cultura;03 Asturias, Principado de;2020M01;100,317
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M12;102,262
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M11;100,668
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M10;100,877
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M09;102,080
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M08;105,743
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M07;104,466
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M06;102,503
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M05;101,008
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M04;102,339
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M03;101,734
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M02;101,238
Índice;09 Ocio y cultura;03 Asturias, Principado de;2019M01;100,639
Índice;09 Ocio y cultura;04 Balears, Illes;2025M12;115,337
Índice;09 Ocio y cultura;04 Balears, Illes;2025M11;112,884
Índice;09 Ocio y cultura;04 Balears, Illes;2025M10;113,330
Índice;09 Ocio y cultura;04 Balears, Illes;2025M09;114,282
Índice;09 Ocio y cultura;04 Balears, Illes;2025M08;117,257
Índice;09 Ocio y cultura;04 Balears, Illes;2025M07;115,513
Índice;09 Ocio y cultura;04 Balears, Illes;2025M06;113,921
Índice;09 Ocio y cultura;04 Balears, Illes;2025M05;111,907
Índice;09 Ocio y cultura;04 Balears, Illes;2025M04;113,904
Índice;09 Ocio y cultura;04 Balears, Illes;2025M03;111,379
Índice;09 Ocio y cultura;04 Balears, Illes;2025M02;112,037
Índice;09 Ocio y cultura;04 Balears, Illes;2025M01;111,451
Índice;09 Ocio y cultura;04 Balears, Illes;2024M12;115,292
Índice;09 Ocio y cultura;04 Balears, Illes;2024M11;111,301
Índice;09 Ocio y cultura;04 Balears, Illes;2024M10;112,234
Índice;09 Ocio y cultura;04 Balears, Illes;2024M09;112,912
Índice;09 Ocio y cultura;04 Balears, Illes;2024M08;115,070
Índice;09 Ocio y cultura;04 Balears, Illes;2024M07;114,024
Índice;09 Ocio y cultura;04 Balears, Illes;2024M06;112,772
Índice;09 Ocio y cultura;04 Balears, Illes;2024M05;110,958
Índice;09 Ocio y cultura;04 Balears, Illes;2024M04;112,820
Índice;09 Ocio y cultura;04 Balears, Illes;2024M03;109,961
Índice;09 Ocio y cultura;04 Balears, Illes;2024M02;109,012
Índice;09 Ocio y cultura;04 Balears, Illes;2024M01;108,195
Índice;09 Ocio y cultura;04 Balears, Illes;2023M12;109,581
Índice;09 Ocio y cultura;04 Balears, Illes;2023M11;107,893
Índice;09 Ocio y cultura;04 Balears, Illes;2023M10;109,200
Índice;09 Ocio y cultura;04 Balears, Illes;2023M09;110,619
Índice;09 Ocio y cultura;04 Balears, Illes;2023M08;112,812
Índice;09 Ocio y cultura;04 Balears, Illes;2023M07;111,769
Índice;09 Ocio y cultura;04 Balears, Illes;2023M06;109,529
Índice;09 Ocio y cultura;04 Balears, Illes;2023M05;107,641
Índice;09 Ocio y cultura;04 Balears, Illes;2023M04;107,686
Índice;09 Ocio y cultura;04 Balears, Illes;2023M03;106,771
Índice;09 Ocio y cultura;04 Balears, Illes;2023M02;106,981
Índice;09 Ocio y cultura;04 Balears, Illes;2023M01;104,882
Índice;09 Ocio y cultura;04 Balears, Illes;2022M12;107,110
Índice;09 Ocio y cultura;04 Balears, Illes;2022M11;105,791
Índice;09 Ocio y cultura;04 Balears, Illes;2022M10;105,946
Índice;09 Ocio y cultura;04 Balears, Illes;2022M09;105,411
Índice;09 Ocio y cultura;04 Balears, Illes;2022M08;105,340
Índice;09 Ocio y cultura;04 Balears, Illes;2022M07;104,031
Índice;09 Ocio y cultura;04 Balears, Illes;2022M06;102,643
Índice;09 Ocio y cultura;04 Balears, Illes;2022M05;101,880
Índice;09 Ocio y cultura;04 Balears, Illes;2022M04;103,102
Índice;09 Ocio y cultura;04 Balears, Illes;2022M03;102,680
Índice;09 Ocio y cultura;04 Balears, Illes;2022M02;101,419
Índice;09 Ocio y cultura;04 Balears, Illes;2022M01;100,438
Índice;09 Ocio y cultura;04 Balears, Illes;2021M12;101,160
Índice;09 Ocio y cultura;04 Balears, Illes;2021M11;100,061
Índice;09 Ocio y cultura;04 Balears, Illes;2021M10;100,646
Índice;09 Ocio y cultura;04 Balears, Illes;2021M09;100,439
Índice;09 Ocio y cultura;04 Balears, Illes;2021M08;100,551
Índice;09 Ocio y cultura;04 Balears, Illes;2021M07;100,444
Índice;09 Ocio y cultura;04 Balears, Illes;2021M06;99,801
Índice;09 Ocio y cultura;04 Balears, Illes;2021M05;99,170
Índice;09 Ocio y cultura;04 Balears, Illes;2021M04;99,196
Índice;09 Ocio y cultura;04 Balears, Illes;2021M03;99,555
Índice;09 Ocio y cultura;04 Balears, Illes;2021M02;99,721
Índice;09 Ocio y cultura;04 Balears, Illes;2021M01;99,257
Índice;09 Ocio y cultura;04 Balears, Illes;2020M12;99,248
Índice;09 Ocio y cultura;04 Balears, Illes;2020M11;97,998
Índice;09 Ocio y cultura;04 Balears, Illes;2020M10;98,462
Índice;09 Ocio y cultura;04 Balears, Illes;2020M09;98,948
Índice;09 Ocio y cultura;04 Balears, Illes;2020M08;100,508
Índice;09 Ocio y cultura;04 Balears, Illes;2020M07;100,870
Índice;09 Ocio y cultura;04 Balears, Illes;2020M06;100,941
Índice;09 Ocio y cultura;04 Balears, Illes;2020M05;99,427
Índice;09 Ocio y cultura;04 Balears, Illes;2020M04;100,396
Índice;09 Ocio y cultura;04 Balears, Illes;2020M03;99,937
Índice;09 Ocio y cultura;04 Balears, Illes;2020M02;100,076
Índice;09 Ocio y cultura;04 Balears, Illes;2020M01;99,980
Índice;09 Ocio y cultura;04 Balears, Illes;2019M12;101,687
Índice;09 Ocio y cultura;04 Balears, Illes;2019M11;99,865
Índice;09 Ocio y cultura;04 Balears, Illes;2019M10;100,703
Índice;09 Ocio y cultura;04 Balears, Illes;2019M09;100,339
Índice;09 Ocio y cultura;04 Balears, Illes;2019M08;102,649
Índice;09 Ocio y cultura;04 Balears, Illes;2019M07;101,272
Índice;09 Ocio y cultura;04 Balears, Illes;2019M06;100,073
Índice;09 Ocio y cultura;04 Balears, Illes;2019M05;98,779
Índice;09 Ocio y cultura;04 Balears, Illes;2019M04;99,924
Índice;09 Ocio y cultura;04 Balears, Illes;2019M03;99,225
Índice;09 Ocio y cultura;04 Balears, Illes;2019M02;98,749
Índice;09 Ocio y cultura;04 Balears, Illes;2019M01;98,897
Índice;09 Ocio y cultura;05 Canarias;2025M12;110,670
Índice;09 Ocio y cultura;05 Canarias;2025M11;108,215
Índice;09 Ocio y cultura;05 Canarias;2025M10;108,759
Índice;09 Ocio y cultura;05 Canarias;2025M09;109,457
Índice;09 Ocio y cultura;05 Canarias;2025M08;113,127
Índice;09 Ocio y cultura;05 Canarias;2025M07;111,934
Índice;09 Ocio y cultura;05 Canarias;2025M06;110,286
Índice;09 Ocio y cultura;05 Canarias;2025M05;108,668
Índice;09 Ocio y cultura;05 Canarias;2025M04;110,273
Índice;09 Ocio y cultura;05 Canarias;2025M03;108,434
Índice;09 Ocio y cultura;05 Canarias;2025M02;108,415
Índice;09 Ocio y cultura;05 Canarias;2025M01;107,539
Índice;09 Ocio y cultura;05 Canarias;2024M12;109,928
Índice;09 Ocio y cultura;05 Canarias;2024M11;106,692
Índice;09 Ocio y cultura;05 Canarias;2024M10;108,513
Índice;09 Ocio y cultura;05 Canarias;2024M09;109,231
Índice;09 Ocio y cultura;05 Canarias;2024M08;112,668
Índice;09 Ocio y cultura;05 Canarias;2024M07;111,370
Índice;09 Ocio y cultura;05 Canarias;2024M06;109,950
Índice;09 Ocio y cultura;05 Canarias;2024M05;108,561
Índice;09 Ocio y cultura;05 Canarias;2024M04;108,355
Índice;09 Ocio y cultura;05 Canarias;2024M03;108,455
Índice;09 Ocio y cultura;05 Canarias;2024M02;107,194
Índice;09 Ocio y cultura;05 Canarias;2024M01;106,866
Índice;09 Ocio y cultura;05 Canarias;2023M12;107,899
Índice;09 Ocio y cultura;05 Canarias;2023M11;105,780
Índice;09 Ocio y cultura;05 Canarias;2023M10;107,267
Índice;09 Ocio y cultura;05 Canarias;2023M09;107,953
Índice;09 Ocio y cultura;05 Canarias;2023M08;110,892
Índice;09 Ocio y cultura;05 Canarias;2023M07;110,223
Índice;09 Ocio y cultura;05 Canarias;2023M06;107,888
Índice;09 Ocio y cultura;05 Canarias;2023M05;105,991
Índice;09 Ocio y cultura;05 Canarias;2023M04;106,188
Índice;09 Ocio y cultura;05 Canarias;2023M03;106,012
Índice;09 Ocio y cultura;05 Canarias;2023M02;105,123
Índice;09 Ocio y cultura;05 Canarias;2023M01;103,686
Índice;09 Ocio y cultura;05 Canarias;2022M12;105,409
Índice;09 Ocio y cultura;05 Canarias;2022M11;104,106
Índice;09 Ocio y cultura;05 Canarias;2022M10;104,165
Índice;09 Ocio y cultura;05 Canarias;2022M09;103,984
Índice;09 Ocio y cultura;05 Canarias;2022M08;105,342
Índice;09 Ocio y cultura;05 Canarias;2022M07;104,581
Índice;09 Ocio y cultura;05 Canarias;2022M06;103,225
Índice;09 Ocio y cultura;05 Canarias;2022M05;100,956
Índice;09 Ocio y cultura;05 Canarias;2022M04;101,313
Índice;09 Ocio y cultura;05 Canarias;2022M03;100,266
Índice;09 Ocio y cultura;05 Canarias;2022M02;100,686
Índice;09 Ocio y cultura;05 Canarias;2022M01;100,074
Índice;09 Ocio y cultura;05 Canarias;2021M12;101,142
Índice;09 Ocio y cultura;05 Canarias;2021M11;99,792
Índice;09 Ocio y cultura;05 Canarias;2021M10;99,969
Índice;09 Ocio y cultura;05 Canarias;2021M09;100,492
Índice;09 Ocio y cultura;05 Canarias;2021M08;100,971
Índice;09 Ocio y cultura;05 Canarias;2021M07;100,329
Índice;09 Ocio y cultura;05 Canarias;2021M06;99,849
Índice;09 Ocio y cultura;05 Canarias;2021M05;99,384
Índice;09 Ocio y cultura;05 Canarias;2021M04;99,426
Índice;09 Ocio y cultura;05 Canarias;2021M03;99,425
Índice;09 Ocio y cultura;05 Canarias;2021M02;99,544
Índice;09 Ocio y cultura;05 Canarias;2021M01;99,678
Índice;09 Ocio y cultura;05 Canarias;2020M12;100,148
Índice;09 Ocio y cultura;05 Canarias;2020M11;99,591
Índice;09 Ocio y cultura;05 Canarias;2020M10;100,076
Índice;09 Ocio y cultura;05 Canarias;2020M09;99,943
Índice;09 Ocio y cultura;05 Canarias;2020M08;101,691
Índice;09 Ocio y cultura;05 Canarias;2020M07;101,541
Índice;09 Ocio y cultura;05 Canarias;2020M06;101,119
Índice;09 Ocio y cultura;05 Canarias;2020M05;100,142
Índice;09 Ocio y cultura;05 Canarias;2020M04;101,353
Índice;09 Ocio y cultura;05 Canarias;2020M03;100,376
Índice;09 Ocio y cultura;05 Canarias;2020M02;100,845
Índice;09 Ocio y cultura;05 Canarias;2020M01;100,355
Índice;09 Ocio y cultura;05 Canarias;2019M12;102,107
Índice;09 Ocio y cultura;05 Canarias;2019M11;100,544
Índice;09 Ocio y cultura;05 Canarias;2019M10;100,901
Índice;09 Ocio y cultura;05 Canarias;2019M09;102,046
Índice;09 Ocio y cultura;05 Canarias;2019M08;104,413
Índice;09 Ocio y cultura;05 Canarias;2019M07;103,556
Índice;09 Ocio y cultura;05 Canarias;2019M06;102,474
Índice;09 Ocio y cultura;05 Canarias;2019M05;101,397
Índice;09 Ocio y cultura;05 Canarias;2019M04;102,416
Índice;09 Ocio y cultura;05 Canarias;2019M03;101,774
Índice;09 Ocio y cultura;05 Canarias;2019M02;101,510
Índice;09 Ocio y cultura;05 Canarias;2019M01;101,096
Índice;09 Ocio y cultura;06 Cantabria;2025M12;114,367
Índice;09 Ocio y cultura;06 Cantabria;2025M11;111,310
Índice;09 Ocio y cultura;06 Cantabria;2025M10;111,830
Índice;09 Ocio y cultura;06 Cantabria;2025M09;112,752
Índice;09 Ocio y cultura;06 Cantabria;2025M08;118,014
Índice;09 Ocio y cultura;06 Cantabria;2025M07;116,106
Índice;09 Ocio y cultura;06 Cantabria;2025M06;114,228
Índice;09 Ocio y cultura;06 Cantabria;2025M05;111,373
Índice;09 Ocio y cultura;06 Cantabria;2025M04;114,038
Índice;09 Ocio y cultura;06 Cantabria;2025M03;110,959
Índice;09 Ocio y cultura;06 Cantabria;2025M02;110,609
Índice;09 Ocio y cultura;06 Cantabria;2025M01;109,830
Índice;09 Ocio y cultura;06 Cantabria;2024M12;113,411
Índice;09 Ocio y cultura;06 Cantabria;2024M11;109,594
Índice;09 Ocio y cultura;06 Cantabria;2024M10;111,035
Índice;09 Ocio y cultura;06 Cantabria;2024M09;111,683
Índice;09 Ocio y cultura;06 Cantabria;2024M08;115,601
Índice;09 Ocio y cultura;06 Cantabria;2024M07;113,937
Índice;09 Ocio y cultura;06 Cantabria;2024M06;111,950
Índice;09 Ocio y cultura;06 Cantabria;2024M05;109,538
Índice;09 Ocio y cultura;06 Cantabria;2024M04;109,144
Índice;09 Ocio y cultura;06 Cantabria;2024M03;109,423
Índice;09 Ocio y cultura;06 Cantabria;2024M02;107,435
Índice;09 Ocio y cultura;06 Cantabria;2024M01;106,407
Índice;09 Ocio y cultura;06 Cantabria;2023M12;108,791
Índice;09 Ocio y cultura;06 Cantabria;2023M11;105,815
Índice;09 Ocio y cultura;06 Cantabria;2023M10;107,274
Índice;09 Ocio y cultura;06 Cantabria;2023M09;108,679
Índice;09 Ocio y cultura;06 Cantabria;2023M08;112,650
Índice;09 Ocio y cultura;06 Cantabria;2023M07;111,307
Índice;09 Ocio y cultura;06 Cantabria;2023M06;108,367
Índice;09 Ocio y cultura;06 Cantabria;2023M05;106,143
Índice;09 Ocio y cultura;06 Cantabria;2023M04;106,562
Índice;09 Ocio y cultura;06 Cantabria;2023M03;104,952
Índice;09 Ocio y cultura;06 Cantabria;2023M02;104,432
Índice;09 Ocio y cultura;06 Cantabria;2023M01;102,851
Índice;09 Ocio y cultura;06 Cantabria;2022M12;105,126
Índice;09 Ocio y cultura;06 Cantabria;2022M11;103,501
Índice;09 Ocio y cultura;06 Cantabria;2022M10;103,691
Índice;09 Ocio y cultura;06 Cantabria;2022M09;103,727
Índice;09 Ocio y cultura;06 Cantabria;2022M08;105,072
Índice;09 Ocio y cultura;06 Cantabria;2022M07;104,246
Índice;09 Ocio y cultura;06 Cantabria;2022M06;102,884
Índice;09 Ocio y cultura;06 Cantabria;2022M05;101,676
Índice;09 Ocio y cultura;06 Cantabria;2022M04;102,444
Índice;09 Ocio y cultura;06 Cantabria;2022M03;100,783
Índice;09 Ocio y cultura;06 Cantabria;2022M02;101,048
Índice;09 Ocio y cultura;06 Cantabria;2022M01;100,954
Índice;09 Ocio y cultura;06 Cantabria;2021M12;101,172
Índice;09 Ocio y cultura;06 Cantabria;2021M11;99,693
Índice;09 Ocio y cultura;06 Cantabria;2021M10;100,264
Índice;09 Ocio y cultura;06 Cantabria;2021M09;100,207
Índice;09 Ocio y cultura;06 Cantabria;2021M08;101,123
Índice;09 Ocio y cultura;06 Cantabria;2021M07;100,394
Índice;09 Ocio y cultura;06 Cantabria;2021M06;99,503
Índice;09 Ocio y cultura;06 Cantabria;2021M05;99,064
Índice;09 Ocio y cultura;06 Cantabria;2021M04;99,526
Índice;09 Ocio y cultura;06 Cantabria;2021M03;99,807
Índice;09 Ocio y cultura;06 Cantabria;2021M02;99,650
Índice;09 Ocio y cultura;06 Cantabria;2021M01;99,598
Índice;09 Ocio y cultura;06 Cantabria;2020M12;100,061
Índice;09 Ocio y cultura;06 Cantabria;2020M11;98,541
Índice;09 Ocio y cultura;06 Cantabria;2020M10;99,015
Índice;09 Ocio y cultura;06 Cantabria;2020M09;99,887
Índice;09 Ocio y cultura;06 Cantabria;2020M08;101,828
Índice;09 Ocio y cultura;06 Cantabria;2020M07;101,157
Índice;09 Ocio y cultura;06 Cantabria;2020M06;100,121
Índice;09 Ocio y cultura;06 Cantabria;2020M05;98,811
Índice;09 Ocio y cultura;06 Cantabria;2020M04;100,853
Índice;09 Ocio y cultura;06 Cantabria;2020M03;99,972
Índice;09 Ocio y cultura;06 Cantabria;2020M02;99,792
Índice;09 Ocio y cultura;06 Cantabria;2020M01;99,067
Índice;09 Ocio y cultura;06 Cantabria;2019M12;100,643
Índice;09 Ocio y cultura;06 Cantabria;2019M11;98,640
Índice;09 Ocio y cultura;06 Cantabria;2019M10;98,936
Índice;09 Ocio y cultura;06 Cantabria;2019M09;99,431
Índice;09 Ocio y cultura;06 Cantabria;2019M08;103,378
Índice;09 Ocio y cultura;06 Cantabria;2019M07;102,617
Índice;09 Ocio y cultura;06 Cantabria;2019M06;100,676
Índice;09 Ocio y cultura;06 Cantabria;2019M05;98,976
Índice;09 Ocio y cultura;06 Cantabria;2019M04;99,857
Índice;09 Ocio y cultura;06 Cantabria;2019M03;99,272
Índice;09 Ocio y cultura;06 Cantabria;2019M02;98,677
Índice;09 Ocio y cultura;06 Cantabria;2019M01;98,488
Índice;09 Ocio y cultura;07 Castilla y León;2025M12;110,948
Índice;09 Ocio y cultura;07 Castilla y León;2025M11;107,694
Índice;09 Ocio y cultura;07 Castilla y León;2025M10;108,336
Índice;09 Ocio y cultura;07 Castilla y León;2025M09;109,310
Índice;09 Ocio y cultura;07 Castilla y León;2025M08;114,071
Índice;09 Ocio y cultura;07 Castilla y León;2025M07;112,277
Índice;09 Ocio y cultura;07 Castilla y León;2025M06;110,224
Índice;09 Ocio y cultura;07 Castilla y León;2025M05;107,864
Índice;09 Ocio y cultura;07 Castilla y León;2025M04;110,174
Índice;09 Ocio y cultura;07 Castilla y León;2025M03;107,190
Índice;09 Ocio y cultura;07 Castilla y León;2025M02;107,046
Índice;09 Ocio y cultura;07 Castilla y León;2025M01;106,780
Índice;09 Ocio y cultura;07 Castilla y León;2024M12;110,239
Índice;09 Ocio y cultura;07 Castilla y León;2024M11;106,750
Índice;09 Ocio y cultura;07 Castilla y León;2024M10;107,943
Índice;09 Ocio y cultura;07 Castilla y León;2024M09;108,551
Índice;09 Ocio y cultura;07 Castilla y León;2024M08;113,369
Índice;09 Ocio y cultura;07 Castilla y León;2024M07;111,763
Índice;09 Ocio y cultura;07 Castilla y León;2024M06;110,124
Índice;09 Ocio y cultura;07 Castilla y León;2024M05;107,517
Índice;09 Ocio y cultura;07 Castilla y León;2024M04;107,118
Índice;09 Ocio y cultura;07 Castilla y León;2024M03;107,548
Índice;09 Ocio y cultura;07 Castilla y León;2024M02;105,715
Índice;09 Ocio y cultura;07 Castilla y León;2024M01;104,738
Índice;09 Ocio y cultura;07 Castilla y León;2023M12;106,878
Índice;09 Ocio y cultura;07 Castilla y León;2023M11;104,500
Índice;09 Ocio y cultura;07 Castilla y León;2023M10;105,728
Índice;09 Ocio y cultura;07 Castilla y León;2023M09;107,325
Índice;09 Ocio y cultura;07 Castilla y León;2023M08;111,243
Índice;09 Ocio y cultura;07 Castilla y León;2023M07;110,200
Índice;09 Ocio y cultura;07 Castilla y León;2023M06;106,949
Índice;09 Ocio y cultura;07 Castilla y León;2023M05;104,842
Índice;09 Ocio y cultura;07 Castilla y León;2023M04;105,312
Índice;09 Ocio y cultura;07 Castilla y León;2023M03;104,128
Índice;09 Ocio y cultura;07 Castilla y León;2023M02;103,393
Índice;09 Ocio y cultura;07 Castilla y León;2023M01;102,185
Índice;09 Ocio y cultura;07 Castilla y León;2022M12;104,401
Índice;09 Ocio y cultura;07 Castilla y León;2022M11;102,457
Índice;09 Ocio y cultura;07 Castilla y León;2022M10;102,798
Índice;09 Ocio y cultura;07 Castilla y León;2022M09;103,029
Índice;09 Ocio y cultura;07 Castilla y León;2022M08;104,615
Índice;09 Ocio y cultura;07 Castilla y León;2022M07;103,663
Índice;09 Ocio y cultura;07 Castilla y León;2022M06;102,406
Índice;09 Ocio y cultura;07 Castilla y León;2022M05;101,232
Índice;09 Ocio y cultura;07 Castilla y León;2022M04;101,847
Índice;09 Ocio y cultura;07 Castilla y León;2022M03;100,479
Índice;09 Ocio y cultura;07 Castilla y León;2022M02;100,847
Índice;09 Ocio y cultura;07 Castilla y León;2022M01;100,374
Índice;09 Ocio y cultura;07 Castilla y León;2021M12;101,383
Índice;09 Ocio y cultura;07 Castilla y León;2021M11;100,228
Índice;09 Ocio y cultura;07 Castilla y León;2021M10;100,395
Índice;09 Ocio y cultura;07 Castilla y León;2021M09;100,002
Índice;09 Ocio y cultura;07 Castilla y León;2021M08;100,848
Índice;09 Ocio y cultura;07 Castilla y León;2021M07;100,254
Índice;09 Ocio y cultura;07 Castilla y León;2021M06;99,678
