Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Hombres;14 Murcia, Región de;Total;2024T1;11,46
Hombres;14 Murcia, Región de;Total;2023T4;9,66
Hombres;14 Murcia, Región de;Total;2023T3;11,40
Hombres;14 Murcia, Región de;Total;2023T2;11,47
Hombres;14 Murcia, Región de;Total;2023T1;11,25
Hombres;14 Murcia, Región de;Total;2022T4;10,98
Hombres;14 Murcia, Región de;Total;2022T3;13,62
Hombres;14 Murcia, Región de;Total;2022T2;10,72
Hombres;14 Murcia, Región de;Total;2022T1;11,95
Hombres;14 Murcia, Región de;Total;2021T4;10,83
Hombres;14 Murcia, Región de;Total;2021T3;13,26
Hombres;14 Murcia, Región de;Total;2021T2;11,56
Hombres;14 Murcia, Región de;Total;2021T1;13,76
Hombres;14 Murcia, Región de;Total;2020T4;12,59
Hombres;14 Murcia, Región de;Total;2020T3;14,62
Hombres;14 Murcia, Región de;Total;2020T2;12,94
Hombres;14 Murcia, Región de;Total;2020T1;14,21
Hombres;14 Murcia, Región de;Total;2019T4;12,95
Hombres;14 Murcia, Región de;Total;2019T3;12,20
Hombres;14 Murcia, Región de;Total;2019T2;10,77
Hombres;14 Murcia, Región de;Total;2019T1;11,59
Hombres;14 Murcia, Región de;Total;2018T4;12,05
Hombres;14 Murcia, Región de;Total;2018T3;13,63
Hombres;14 Murcia, Región de;Total;2018T2;13,03
Hombres;14 Murcia, Región de;Total;2018T1;14,90
Hombres;14 Murcia, Región de;Total;2017T4;15,05
Hombres;14 Murcia, Región de;Total;2017T3;16,16
Hombres;14 Murcia, Región de;Total;2017T2;13,94
Hombres;14 Murcia, Región de;Total;2017T1;15,72
Hombres;14 Murcia, Región de;Total;2016T4;15,64
Hombres;14 Murcia, Región de;Total;2016T3;18,06
Hombres;14 Murcia, Región de;Total;2016T2;16,57
Hombres;14 Murcia, Región de;Total;2016T1;18,95
Hombres;14 Murcia, Región de;Menores de 25 años;2025T3;25,24
Hombres;14 Murcia, Región de;Menores de 25 años;2025T2;23,14
Hombres;14 Murcia, Región de;Menores de 25 años;2025T1;31,82
Hombres;14 Murcia, Región de;Menores de 25 años;2024T4;26,11
Hombres;14 Murcia, Región de;Menores de 25 años;2024T3;18,75
Hombres;14 Murcia, Región de;Menores de 25 años;2024T2;20,53
Hombres;14 Murcia, Región de;Menores de 25 años;2024T1;30,51
Hombres;14 Murcia, Región de;Menores de 25 años;2023T4;26,19
Hombres;14 Murcia, Región de;Menores de 25 años;2023T3;20,96
Hombres;14 Murcia, Región de;Menores de 25 años;2023T2;24,43
Hombres;14 Murcia, Región de;Menores de 25 años;2023T1;28,51
Hombres;14 Murcia, Región de;Menores de 25 años;2022T4;29,97
Hombres;14 Murcia, Región de;Menores de 25 años;2022T3;31,78
Hombres;14 Murcia, Región de;Menores de 25 años;2022T2;25,36
Hombres;14 Murcia, Región de;Menores de 25 años;2022T1;33,32
Hombres;14 Murcia, Región de;Menores de 25 años;2021T4;25,08
Hombres;14 Murcia, Región de;Menores de 25 años;2021T3;22,50
Hombres;14 Murcia, Región de;Menores de 25 años;2021T2;36,42
Hombres;14 Murcia, Región de;Menores de 25 años;2021T1;31,25
Hombres;14 Murcia, Región de;Menores de 25 años;2020T4;28,17
Hombres;14 Murcia, Región de;Menores de 25 años;2020T3;35,05
Hombres;14 Murcia, Región de;Menores de 25 años;2020T2;35,91
Hombres;14 Murcia, Región de;Menores de 25 años;2020T1;34,96
Hombres;14 Murcia, Región de;Menores de 25 años;2019T4;31,69
Hombres;14 Murcia, Región de;Menores de 25 años;2019T3;27,19
Hombres;14 Murcia, Región de;Menores de 25 años;2019T2;23,43
Hombres;14 Murcia, Región de;Menores de 25 años;2019T1;30,45
Hombres;14 Murcia, Región de;Menores de 25 años;2018T4;32,93
Hombres;14 Murcia, Región de;Menores de 25 años;2018T3;41,44
Hombres;14 Murcia, Región de;Menores de 25 años;2018T2;42,51
Hombres;14 Murcia, Región de;Menores de 25 años;2018T1;41,13
Hombres;14 Murcia, Región de;Menores de 25 años;2017T4;40,26
Hombres;14 Murcia, Región de;Menores de 25 años;2017T3;45,47
Hombres;14 Murcia, Región de;Menores de 25 años;2017T2;34,75
Hombres;14 Murcia, Región de;Menores de 25 años;2017T1;43,47
Hombres;14 Murcia, Región de;Menores de 25 años;2016T4;42,71
Hombres;14 Murcia, Región de;Menores de 25 años;2016T3;39,42
Hombres;14 Murcia, Región de;Menores de 25 años;2016T2;43,93
Hombres;14 Murcia, Región de;Menores de 25 años;2016T1;43,18
Hombres;14 Murcia, Región de;25 y más años;2025T3;10,11
Hombres;14 Murcia, Región de;25 y más años;2025T2;8,82
Hombres;14 Murcia, Región de;25 y más años;2025T1;10,41
Hombres;14 Murcia, Región de;25 y más años;2024T4;11,68
Hombres;14 Murcia, Región de;25 y más años;2024T3;10,59
Hombres;14 Murcia, Región de;25 y más años;2024T2;8,73
Hombres;14 Murcia, Región de;25 y más años;2024T1;9,59
Hombres;14 Murcia, Región de;25 y más años;2023T4;8,15
Hombres;14 Murcia, Región de;25 y más años;2023T3;10,50
Hombres;14 Murcia, Región de;25 y más años;2023T2;10,27
Hombres;14 Murcia, Región de;25 y más años;2023T1;9,76
Hombres;14 Murcia, Región de;25 y más años;2022T4;9,33
Hombres;14 Murcia, Región de;25 y más años;2022T3;11,90
Hombres;14 Murcia, Región de;25 y más años;2022T2;9,52
Hombres;14 Murcia, Región de;25 y más años;2022T1;10,08
Hombres;14 Murcia, Región de;25 y más años;2021T4;9,70
Hombres;14 Murcia, Región de;25 y más años;2021T3;12,47
Hombres;14 Murcia, Región de;25 y más años;2021T2;9,50
Hombres;14 Murcia, Región de;25 y más años;2021T1;12,34
Hombres;14 Murcia, Región de;25 y más años;2020T4;11,33
Hombres;14 Murcia, Región de;25 y más años;2020T3;12,42
Hombres;14 Murcia, Región de;25 y más años;2020T2;10,94
Hombres;14 Murcia, Región de;25 y más años;2020T1;12,44
Hombres;14 Murcia, Región de;25 y más años;2019T4;11,25
Hombres;14 Murcia, Región de;25 y más años;2019T3;10,81
Hombres;14 Murcia, Región de;25 y más años;2019T2;9,58
Hombres;14 Murcia, Región de;25 y más años;2019T1;9,88
Hombres;14 Murcia, Región de;25 y más años;2018T4;10,33
Hombres;14 Murcia, Región de;25 y más años;2018T3;11,01
Hombres;14 Murcia, Región de;25 y más años;2018T2;10,29
Hombres;14 Murcia, Región de;25 y más años;2018T1;12,77
Hombres;14 Murcia, Región de;25 y más años;2017T4;13,01
Hombres;14 Murcia, Región de;25 y más años;2017T3;13,36
Hombres;14 Murcia, Región de;25 y más años;2017T2;12,47
Hombres;14 Murcia, Región de;25 y más años;2017T1;13,73
Hombres;14 Murcia, Región de;25 y más años;2016T4;13,43
Hombres;14 Murcia, Región de;25 y más años;2016T3;16,22
Hombres;14 Murcia, Región de;25 y más años;2016T2;14,13
Hombres;14 Murcia, Región de;25 y más años;2016T1;16,80
Hombres;15 Navarra, Comunidad Foral de;Total;2025T3;4,80
Hombres;15 Navarra, Comunidad Foral de;Total;2025T2;7,01
Hombres;15 Navarra, Comunidad Foral de;Total;2025T1;7,30
Hombres;15 Navarra, Comunidad Foral de;Total;2024T4;5,66
Hombres;15 Navarra, Comunidad Foral de;Total;2024T3;6,34
Hombres;15 Navarra, Comunidad Foral de;Total;2024T2;6,93
Hombres;15 Navarra, Comunidad Foral de;Total;2024T1;8,89
Hombres;15 Navarra, Comunidad Foral de;Total;2023T4;7,73
Hombres;15 Navarra, Comunidad Foral de;Total;2023T3;9,16
Hombres;15 Navarra, Comunidad Foral de;Total;2023T2;7,95
Hombres;15 Navarra, Comunidad Foral de;Total;2023T1;11,79
Hombres;15 Navarra, Comunidad Foral de;Total;2022T4;9,79
Hombres;15 Navarra, Comunidad Foral de;Total;2022T3;7,28
Hombres;15 Navarra, Comunidad Foral de;Total;2022T2;8,26
Hombres;15 Navarra, Comunidad Foral de;Total;2022T1;11,74
Hombres;15 Navarra, Comunidad Foral de;Total;2021T4;11,40
Hombres;15 Navarra, Comunidad Foral de;Total;2021T3;12,35
Hombres;15 Navarra, Comunidad Foral de;Total;2021T2;10,93
Hombres;15 Navarra, Comunidad Foral de;Total;2021T1;11,54
Hombres;15 Navarra, Comunidad Foral de;Total;2020T4;11,34
Hombres;15 Navarra, Comunidad Foral de;Total;2020T3;10,26
Hombres;15 Navarra, Comunidad Foral de;Total;2020T2;10,13
Hombres;15 Navarra, Comunidad Foral de;Total;2020T1;8,23
Hombres;15 Navarra, Comunidad Foral de;Total;2019T4;8,12
Hombres;15 Navarra, Comunidad Foral de;Total;2019T3;6,64
Hombres;15 Navarra, Comunidad Foral de;Total;2019T2;6,78
Hombres;15 Navarra, Comunidad Foral de;Total;2019T1;8,04
Hombres;15 Navarra, Comunidad Foral de;Total;2018T4;9,11
Hombres;15 Navarra, Comunidad Foral de;Total;2018T3;8,05
Hombres;15 Navarra, Comunidad Foral de;Total;2018T2;9,14
Hombres;15 Navarra, Comunidad Foral de;Total;2018T1;10,04
Hombres;15 Navarra, Comunidad Foral de;Total;2017T4;7,84
Hombres;15 Navarra, Comunidad Foral de;Total;2017T3;7,58
Hombres;15 Navarra, Comunidad Foral de;Total;2017T2;7,20
Hombres;15 Navarra, Comunidad Foral de;Total;2017T1;8,33
Hombres;15 Navarra, Comunidad Foral de;Total;2016T4;9,23
Hombres;15 Navarra, Comunidad Foral de;Total;2016T3;11,25
Hombres;15 Navarra, Comunidad Foral de;Total;2016T2;11,27
Hombres;15 Navarra, Comunidad Foral de;Total;2016T1;11,96
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T3;13,38
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T2;14,91
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2025T1;18,02
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T4;16,31
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T3;14,11
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T2;22,51
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2024T1;26,27
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T4;20,59
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T3;32,15
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T2;32,33
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2023T1;25,27
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T4;29,85
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T3;22,36
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T2;17,02
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2022T1;22,25
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T4;20,58
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T3;20,15
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T2;32,51
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2021T1;22,32
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T4;24,52
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T3;28,18
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T2;32,19
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2020T1;26,37
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T4;18,53
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T3;24,23
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T2;24,48
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2019T1;27,99
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T4;26,14
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T3;23,18
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T2;31,38
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2018T1;27,87
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T4;14,98
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T3;15,57
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T2;25,66
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2017T1;37,39
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T4;22,62
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T3;28,23
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T2;43,99
Hombres;15 Navarra, Comunidad Foral de;Menores de 25 años;2016T1;38,30
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T3;4,08
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T2;6,36
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2025T1;6,51
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T4;4,76
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T3;5,60
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T2;5,52
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2024T1;7,33
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T4;6,66
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T3;6,83
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T2;5,92
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2023T1;10,87
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T4;8,33
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T3;6,09
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T2;7,54
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2022T1;10,84
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T4;10,66
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T3;11,72
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T2;9,46
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2021T1;10,83
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T4;10,56
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T3;9,09
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T2;8,89
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2020T1;7,33
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T4;7,52
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T3;5,32
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T2;5,53
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2019T1;7,04
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T4;7,84
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T3;6,88
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T2;7,57
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2018T1;8,79
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T4;7,31
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T3;6,88
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T2;5,66
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2017T1;6,31
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T4;8,28
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T3;10,05
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T2;9,35
Hombres;15 Navarra, Comunidad Foral de;25 y más años;2016T1;10,35
Hombres;16 País Vasco;Total;2025T3;5,88
Hombres;16 País Vasco;Total;2025T2;8,26
Hombres;16 País Vasco;Total;2025T1;8,28
Hombres;16 País Vasco;Total;2024T4;8,77
Hombres;16 País Vasco;Total;2024T3;8,84
Hombres;16 País Vasco;Total;2024T2;9,49
Hombres;16 País Vasco;Total;2024T1;7,82
Hombres;16 País Vasco;Total;2023T4;5,94
Hombres;16 País Vasco;Total;2023T3;7,19
Hombres;16 País Vasco;Total;2023T2;7,22
Hombres;16 País Vasco;Total;2023T1;7,42
Hombres;16 País Vasco;Total;2022T4;8,56
Hombres;16 País Vasco;Total;2022T3;8,39
Hombres;16 País Vasco;Total;2022T2;8,70
Hombres;16 País Vasco;Total;2022T1;9,38
Hombres;16 País Vasco;Total;2021T4;9,71
Hombres;16 País Vasco;Total;2021T3;9,70
Hombres;16 País Vasco;Total;2021T2;9,99
Hombres;16 País Vasco;Total;2021T1;11,18
Hombres;16 País Vasco;Total;2020T4;8,64
Hombres;16 País Vasco;Total;2020T3;9,95
Hombres;16 País Vasco;Total;2020T2;7,93
Hombres;16 País Vasco;Total;2020T1;8,18
Hombres;16 País Vasco;Total;2019T4;8,59
Hombres;16 País Vasco;Total;2019T3;8,26
Hombres;16 País Vasco;Total;2019T2;9,55
Hombres;16 País Vasco;Total;2019T1;9,14
Hombres;16 País Vasco;Total;2018T4;9,22
Hombres;16 País Vasco;Total;2018T3;9,69
Hombres;16 País Vasco;Total;2018T2;10,88
Hombres;16 País Vasco;Total;2018T1;10,56
Hombres;16 País Vasco;Total;2017T4;10,52
Hombres;16 País Vasco;Total;2017T3;10,68
Hombres;16 País Vasco;Total;2017T2;10,05
Hombres;16 País Vasco;Total;2017T1;10,81
Hombres;16 País Vasco;Total;2016T4;11,95
Hombres;16 País Vasco;Total;2016T3;11,37
Hombres;16 País Vasco;Total;2016T2;12,42
Hombres;16 País Vasco;Total;2016T1;12,66
Hombres;16 País Vasco;Menores de 25 años;2025T3;20,93
Hombres;16 País Vasco;Menores de 25 años;2025T2;34,48
Hombres;16 País Vasco;Menores de 25 años;2025T1;11,70
Hombres;16 País Vasco;Menores de 25 años;2024T4;28,82
Hombres;16 País Vasco;Menores de 25 años;2024T3;28,70
Hombres;16 País Vasco;Menores de 25 años;2024T2;33,64
Hombres;16 País Vasco;Menores de 25 años;2024T1;21,74
Hombres;16 País Vasco;Menores de 25 años;2023T4;15,59
Hombres;16 País Vasco;Menores de 25 años;2023T3;36,36
Hombres;16 País Vasco;Menores de 25 años;2023T2;30,19
Hombres;16 País Vasco;Menores de 25 años;2023T1;15,84
Hombres;16 País Vasco;Menores de 25 años;2022T4;18,08
Hombres;16 País Vasco;Menores de 25 años;2022T3;28,57
Hombres;16 País Vasco;Menores de 25 años;2022T2;24,35
Hombres;16 País Vasco;Menores de 25 años;2022T1;31,23
Hombres;16 País Vasco;Menores de 25 años;2021T4;31,88
Hombres;16 País Vasco;Menores de 25 años;2021T3;33,78
Hombres;16 País Vasco;Menores de 25 años;2021T2;35,58
Hombres;16 País Vasco;Menores de 25 años;2021T1;44,55
Hombres;16 País Vasco;Menores de 25 años;2020T4;31,14
Hombres;16 País Vasco;Menores de 25 años;2020T3;44,42
Hombres;16 País Vasco;Menores de 25 años;2020T2;26,73
Hombres;16 País Vasco;Menores de 25 años;2020T1;18,78
Hombres;16 País Vasco;Menores de 25 años;2019T4;25,67
Hombres;16 País Vasco;Menores de 25 años;2019T3;30,15
Hombres;16 País Vasco;Menores de 25 años;2019T2;23,79
Hombres;16 País Vasco;Menores de 25 años;2019T1;29,09
Hombres;16 País Vasco;Menores de 25 años;2018T4;20,69
Hombres;16 País Vasco;Menores de 25 años;2018T3;25,60
Hombres;16 País Vasco;Menores de 25 años;2018T2;28,32
Hombres;16 País Vasco;Menores de 25 años;2018T1;25,78
Hombres;16 País Vasco;Menores de 25 años;2017T4;19,47
Hombres;16 País Vasco;Menores de 25 años;2017T3;27,46
Hombres;16 País Vasco;Menores de 25 años;2017T2;26,00
Hombres;16 País Vasco;Menores de 25 años;2017T1;34,87
Hombres;16 País Vasco;Menores de 25 años;2016T4;30,67
Hombres;16 País Vasco;Menores de 25 años;2016T3;35,56
Hombres;16 País Vasco;Menores de 25 años;2016T2;40,19
Hombres;16 País Vasco;Menores de 25 años;2016T1;32,59
Hombres;16 País Vasco;25 y más años;2025T3;4,81
Hombres;16 País Vasco;25 y más años;2025T2;6,81
Hombres;16 País Vasco;25 y más años;2025T1;8,06
Hombres;16 País Vasco;25 y más años;2024T4;7,45
Hombres;16 País Vasco;25 y más años;2024T3;7,71
Hombres;16 País Vasco;25 y más años;2024T2;7,69
Hombres;16 País Vasco;25 y más años;2024T1;7,03
Hombres;16 País Vasco;25 y más años;2023T4;5,31
Hombres;16 País Vasco;25 y más años;2023T3;5,05
Hombres;16 País Vasco;25 y más años;2023T2;5,52
Hombres;16 País Vasco;25 y más años;2023T1;6,86
Hombres;16 País Vasco;25 y más años;2022T4;7,89
Hombres;16 País Vasco;25 y más años;2022T3;6,87
Hombres;16 País Vasco;25 y más años;2022T2;7,62
Hombres;16 País Vasco;25 y más años;2022T1;7,82
Hombres;16 País Vasco;25 y más años;2021T4;8,14
Hombres;16 País Vasco;25 y más años;2021T3;7,91
Hombres;16 País Vasco;25 y más años;2021T2;8,34
Hombres;16 País Vasco;25 y más años;2021T1;9,04
Hombres;16 País Vasco;25 y más años;2020T4;7,31
Hombres;16 País Vasco;25 y más años;2020T3;7,82
Hombres;16 País Vasco;25 y más años;2020T2;6,98
Hombres;16 País Vasco;25 y más años;2020T1;7,56
Hombres;16 País Vasco;25 y más años;2019T4;7,62
Hombres;16 País Vasco;25 y más años;2019T3;6,87
Hombres;16 País Vasco;25 y más años;2019T2;8,68
Hombres;16 País Vasco;25 y más años;2019T1;8,08
Hombres;16 País Vasco;25 y más años;2018T4;8,57
Hombres;16 País Vasco;25 y más años;2018T3;8,64
Hombres;16 País Vasco;25 y más años;2018T2;9,83
Hombres;16 País Vasco;25 y más años;2018T1;9,71
Hombres;16 País Vasco;25 y más años;2017T4;10,03
Hombres;16 País Vasco;25 y más años;2017T3;9,65
Hombres;16 País Vasco;25 y más años;2017T2;9,29
Hombres;16 País Vasco;25 y más años;2017T1;9,64
Hombres;16 País Vasco;25 y más años;2016T4;11,00
Hombres;16 País Vasco;25 y más años;2016T3;10,14
Hombres;16 País Vasco;25 y más años;2016T2;10,94
Hombres;16 País Vasco;25 y más años;2016T1;11,73
Hombres;17 Rioja, La;Total;2025T3;6,23
Hombres;17 Rioja, La;Total;2025T2;6,40
Hombres;17 Rioja, La;Total;2025T1;8,38
Hombres;17 Rioja, La;Total;2024T4;7,98
Hombres;17 Rioja, La;Total;2024T3;10,29
Hombres;17 Rioja, La;Total;2024T2;8,64
Hombres;17 Rioja, La;Total;2024T1;10,35
Hombres;17 Rioja, La;Total;2023T4;9,11
Hombres;17 Rioja, La;Total;2023T3;7,47
Hombres;17 Rioja, La;Total;2023T2;6,07
Hombres;17 Rioja, La;Total;2023T1;8,78
Hombres;17 Rioja, La;Total;2022T4;7,82
Hombres;17 Rioja, La;Total;2022T3;7,70
Hombres;17 Rioja, La;Total;2022T2;10,34
Hombres;17 Rioja, La;Total;2022T1;9,75
Hombres;17 Rioja, La;Total;2021T4;9,81
Hombres;17 Rioja, La;Total;2021T3;10,33
Hombres;17 Rioja, La;Total;2021T2;7,19
Hombres;17 Rioja, La;Total;2021T1;8,03
Hombres;17 Rioja, La;Total;2020T4;7,87
Hombres;17 Rioja, La;Total;2020T3;9,33
Hombres;17 Rioja, La;Total;2020T2;10,44
Hombres;17 Rioja, La;Total;2020T1;9,44
Hombres;17 Rioja, La;Total;2019T4;10,39
Hombres;17 Rioja, La;Total;2019T3;9,80
Hombres;17 Rioja, La;Total;2019T2;10,02
Hombres;17 Rioja, La;Total;2019T1;10,29
Hombres;17 Rioja, La;Total;2018T4;9,37
Hombres;17 Rioja, La;Total;2018T3;8,28
Hombres;17 Rioja, La;Total;2018T2;8,78
Hombres;17 Rioja, La;Total;2018T1;10,01
Hombres;17 Rioja, La;Total;2017T4;9,45
Hombres;17 Rioja, La;Total;2017T3;11,22
Hombres;17 Rioja, La;Total;2017T2;7,60
Hombres;17 Rioja, La;Total;2017T1;9,88
Hombres;17 Rioja, La;Total;2016T4;9,19
Hombres;17 Rioja, La;Total;2016T3;12,76
Hombres;17 Rioja, La;Total;2016T2;12,46
Hombres;17 Rioja, La;Total;2016T1;14,28
Hombres;17 Rioja, La;Menores de 25 años;2025T3;21,26
Hombres;17 Rioja, La;Menores de 25 años;2025T2;22,62
Hombres;17 Rioja, La;Menores de 25 años;2025T1;23,63
Hombres;17 Rioja, La;Menores de 25 años;2024T4;27,33
Hombres;17 Rioja, La;Menores de 25 años;2024T3;41,04
Hombres;17 Rioja, La;Menores de 25 años;2024T2;35,30
Hombres;17 Rioja, La;Menores de 25 años;2024T1;39,79
Hombres;17 Rioja, La;Menores de 25 años;2023T4;32,37
Hombres;17 Rioja, La;Menores de 25 años;2023T3;27,11
Hombres;17 Rioja, La;Menores de 25 años;2023T2;22,89
Hombres;17 Rioja, La;Menores de 25 años;2023T1;33,54
Hombres;17 Rioja, La;Menores de 25 años;2022T4;21,62
Hombres;17 Rioja, La;Menores de 25 años;2022T3;20,50
Hombres;17 Rioja, La;Menores de 25 años;2022T2;21,84
Hombres;17 Rioja, La;Menores de 25 años;2022T1;33,70
Hombres;17 Rioja, La;Menores de 25 años;2021T4;24,16
Hombres;17 Rioja, La;Menores de 25 años;2021T3;23,40
Hombres;17 Rioja, La;Menores de 25 años;2021T2;21,95
Hombres;17 Rioja, La;Menores de 25 años;2021T1;28,02
Hombres;17 Rioja, La;Menores de 25 años;2020T4;24,64
Hombres;17 Rioja, La;Menores de 25 años;2020T3;33,91
Hombres;17 Rioja, La;Menores de 25 años;2020T2;24,55
Hombres;17 Rioja, La;Menores de 25 años;2020T1;20,48
Hombres;17 Rioja, La;Menores de 25 años;2019T4;20,52
Hombres;17 Rioja, La;Menores de 25 años;2019T3;31,83
Hombres;17 Rioja, La;Menores de 25 años;2019T2;23,87
Hombres;17 Rioja, La;Menores de 25 años;2019T1;31,05
Hombres;17 Rioja, La;Menores de 25 años;2018T4;26,15
Hombres;17 Rioja, La;Menores de 25 años;2018T3;18,17
Hombres;17 Rioja, La;Menores de 25 años;2018T2;28,47
Hombres;17 Rioja, La;Menores de 25 años;2018T1;31,44
Hombres;17 Rioja, La;Menores de 25 años;2017T4;25,57
Hombres;17 Rioja, La;Menores de 25 años;2017T3;32,97
Hombres;17 Rioja, La;Menores de 25 años;2017T2;10,28
Hombres;17 Rioja, La;Menores de 25 años;2017T1;23,45
Hombres;17 Rioja, La;Menores de 25 años;2016T4;25,23
Hombres;17 Rioja, La;Menores de 25 años;2016T3;34,99
Hombres;17 Rioja, La;Menores de 25 años;2016T2;44,00
Hombres;17 Rioja, La;Menores de 25 años;2016T1;50,10
Hombres;17 Rioja, La;25 y más años;2025T3;4,69
Hombres;17 Rioja, La;25 y más años;2025T2;4,72
Hombres;17 Rioja, La;25 y más años;2025T1;7,19
Hombres;17 Rioja, La;25 y más años;2024T4;6,27
Hombres;17 Rioja, La;25 y más años;2024T3;7,73
Hombres;17 Rioja, La;25 y más años;2024T2;6,52
Hombres;17 Rioja, La;25 y más años;2024T1;7,84
Hombres;17 Rioja, La;25 y más años;2023T4;7,42
Hombres;17 Rioja, La;25 y más años;2023T3;5,83
Hombres;17 Rioja, La;25 y más años;2023T2;4,76
Hombres;17 Rioja, La;25 y más años;2023T1;6,98
Hombres;17 Rioja, La;25 y más años;2022T4;6,95
Hombres;17 Rioja, La;25 y más años;2022T3;6,81
Hombres;17 Rioja, La;25 y más años;2022T2;9,58
Hombres;17 Rioja, La;25 y más años;2022T1;8,11
Hombres;17 Rioja, La;25 y más años;2021T4;8,98
Hombres;17 Rioja, La;25 y más años;2021T3;9,26
Hombres;17 Rioja, La;25 y más años;2021T2;6,00
Hombres;17 Rioja, La;25 y más años;2021T1;6,68
Hombres;17 Rioja, La;25 y más años;2020T4;6,62
Hombres;17 Rioja, La;25 y más años;2020T3;7,42
Hombres;17 Rioja, La;25 y más años;2020T2;9,50
