Tipo de dato;Grupos ECOICOP;Comunidades y Ciudades Autónomas;Periodo;Total
Índice;Índice general;05 Canarias;2014M09;94,570
Índice;Índice general;05 Canarias;2014M08;94,476
Índice;Índice general;05 Canarias;2014M07;94,474
Índice;Índice general;05 Canarias;2014M06;95,254
Índice;Índice general;05 Canarias;2014M05;95,231
Índice;Índice general;05 Canarias;2014M04;95,402
Índice;Índice general;05 Canarias;2014M03;94,854
Índice;Índice general;05 Canarias;2014M02;94,526
Índice;Índice general;05 Canarias;2014M01;94,526
Índice;Índice general;05 Canarias;2013M12;95,523
Índice;Índice general;05 Canarias;2013M11;95,524
Índice;Índice general;05 Canarias;2013M10;95,492
Índice;Índice general;05 Canarias;2013M09;95,293
Índice;Índice general;05 Canarias;2013M08;95,109
Índice;Índice general;05 Canarias;2013M07;94,832
Índice;Índice general;05 Canarias;2013M06;95,504
Índice;Índice general;05 Canarias;2013M05;95,476
Índice;Índice general;05 Canarias;2013M04;95,391
Índice;Índice general;05 Canarias;2013M03;95,200
Índice;Índice general;05 Canarias;2013M02;94,760
Índice;Índice general;05 Canarias;2013M01;94,750
Índice;Índice general;05 Canarias;2012M12;95,875
Índice;Índice general;05 Canarias;2012M11;95,811
Índice;Índice general;05 Canarias;2012M10;96,114
Índice;Índice general;05 Canarias;2012M09;95,678
Índice;Índice general;05 Canarias;2012M08;94,803
Índice;Índice general;05 Canarias;2012M07;94,311
Índice;Índice general;05 Canarias;2012M06;94,028
Índice;Índice general;05 Canarias;2012M05;94,288
Índice;Índice general;05 Canarias;2012M04;94,539
Índice;Índice general;05 Canarias;2012M03;93,557
Índice;Índice general;05 Canarias;2012M02;92,883
Índice;Índice general;05 Canarias;2012M01;92,632
Índice;Índice general;05 Canarias;2011M12;93,498
Índice;Índice general;05 Canarias;2011M11;93,388
Índice;Índice general;05 Canarias;2011M10;93,053
Índice;Índice general;05 Canarias;2011M09;92,584
Índice;Índice general;05 Canarias;2011M08;92,460
Índice;Índice general;05 Canarias;2011M07;92,354
Índice;Índice general;05 Canarias;2011M06;93,063
Índice;Índice general;05 Canarias;2011M05;93,211
Índice;Índice general;05 Canarias;2011M04;93,153
Índice;Índice general;05 Canarias;2011M03;92,305
Índice;Índice general;05 Canarias;2011M02;91,500
Índice;Índice general;05 Canarias;2011M01;91,393
Índice;Índice general;06 Cantabria;2018M12;97,276
Índice;Índice general;06 Cantabria;2018M11;97,824
Índice;Índice general;06 Cantabria;2018M10;97,724
Índice;Índice general;06 Cantabria;2018M09;96,741
Índice;Índice general;06 Cantabria;2018M08;96,968
Índice;Índice general;06 Cantabria;2018M07;96,634
Índice;Índice general;06 Cantabria;2018M06;97,103
Índice;Índice general;06 Cantabria;2018M05;96,736
Índice;Índice general;06 Cantabria;2018M04;95,784
Índice;Índice general;06 Cantabria;2018M03;95,154
Índice;Índice general;06 Cantabria;2018M02;95,134
Índice;Índice general;06 Cantabria;2018M01;95,161
Índice;Índice general;06 Cantabria;2017M12;96,288
Índice;Índice general;06 Cantabria;2017M11;96,256
Índice;Índice general;06 Cantabria;2017M10;95,459
Índice;Índice general;06 Cantabria;2017M09;94,662
Índice;Índice general;06 Cantabria;2017M08;94,702
Índice;Índice general;06 Cantabria;2017M07;94,295
Índice;Índice general;06 Cantabria;2017M06;94,699
Índice;Índice general;06 Cantabria;2017M05;94,700
Índice;Índice general;06 Cantabria;2017M04;94,625
Índice;Índice general;06 Cantabria;2017M03;94,054
Índice;Índice general;06 Cantabria;2017M02;94,206
Índice;Índice general;06 Cantabria;2017M01;94,768
Índice;Índice general;06 Cantabria;2016M12;95,152
Índice;Índice general;06 Cantabria;2016M11;94,674
Índice;Índice general;06 Cantabria;2016M10;94,059
Índice;Índice general;06 Cantabria;2016M09;92,951
Índice;Índice general;06 Cantabria;2016M08;93,073
Índice;Índice general;06 Cantabria;2016M07;93,067
Índice;Índice general;06 Cantabria;2016M06;93,409
Índice;Índice general;06 Cantabria;2016M05;92,895
Índice;Índice general;06 Cantabria;2016M04;92,254
Índice;Índice general;06 Cantabria;2016M03;91,805
Índice;Índice general;06 Cantabria;2016M02;91,317
Índice;Índice general;06 Cantabria;2016M01;91,962
Índice;Índice general;06 Cantabria;2015M12;93,727
Índice;Índice general;06 Cantabria;2015M11;94,063
Índice;Índice general;06 Cantabria;2015M10;93,342
Índice;Índice general;06 Cantabria;2015M09;92,805
Índice;Índice general;06 Cantabria;2015M08;93,321
Índice;Índice general;06 Cantabria;2015M07;93,819
Índice;Índice general;06 Cantabria;2015M06;94,427
Índice;Índice general;06 Cantabria;2015M05;94,111
Índice;Índice general;06 Cantabria;2015M04;93,496
Índice;Índice general;06 Cantabria;2015M03;92,835
Índice;Índice general;06 Cantabria;2015M02;92,276
Índice;Índice general;06 Cantabria;2015M01;92,330
Índice;Índice general;06 Cantabria;2014M12;94,072
Índice;Índice general;06 Cantabria;2014M11;94,717
Índice;Índice general;06 Cantabria;2014M10;94,472
Índice;Índice general;06 Cantabria;2014M09;94,109
Índice;Índice general;06 Cantabria;2014M08;94,113
Índice;Índice general;06 Cantabria;2014M07;93,958
Índice;Índice general;06 Cantabria;2014M06;94,558
Índice;Índice general;06 Cantabria;2014M05;94,529
Índice;Índice general;06 Cantabria;2014M04;94,460
Índice;Índice general;06 Cantabria;2014M03;93,719
Índice;Índice general;06 Cantabria;2014M02;93,690
Índice;Índice general;06 Cantabria;2014M01;93,912
Índice;Índice general;06 Cantabria;2013M12;95,281
Índice;Índice general;06 Cantabria;2013M11;95,320
Índice;Índice general;06 Cantabria;2013M10;94,795
Índice;Índice general;06 Cantabria;2013M09;94,356
Índice;Índice general;06 Cantabria;2013M08;94,696
Índice;Índice general;06 Cantabria;2013M07;94,474
Índice;Índice general;06 Cantabria;2013M06;94,660
Índice;Índice general;06 Cantabria;2013M05;94,399
Índice;Índice general;06 Cantabria;2013M04;94,128
Índice;Índice general;06 Cantabria;2013M03;93,787
Índice;Índice general;06 Cantabria;2013M02;93,588
Índice;Índice general;06 Cantabria;2013M01;93,608
Índice;Índice general;06 Cantabria;2012M12;94,678
Índice;Índice general;06 Cantabria;2012M11;94,589
Índice;Índice general;06 Cantabria;2012M10;94,381
Índice;Índice general;06 Cantabria;2012M09;93,590
Índice;Índice general;06 Cantabria;2012M08;92,858
Índice;Índice general;06 Cantabria;2012M07;92,090
Índice;Índice general;06 Cantabria;2012M06;91,947
Índice;Índice general;06 Cantabria;2012M05;91,817
Índice;Índice general;06 Cantabria;2012M04;91,980
Índice;Índice general;06 Cantabria;2012M03;90,806
Índice;Índice general;06 Cantabria;2012M02;90,338
Índice;Índice general;06 Cantabria;2012M01;90,484
Índice;Índice general;06 Cantabria;2011M12;91,377
Índice;Índice general;06 Cantabria;2011M11;91,375
Índice;Índice general;06 Cantabria;2011M10;90,773
Índice;Índice general;06 Cantabria;2011M09;90,096
Índice;Índice general;06 Cantabria;2011M08;90,025
Índice;Índice general;06 Cantabria;2011M07;90,023
Índice;Índice general;06 Cantabria;2011M06;90,212
Índice;Índice general;06 Cantabria;2011M05;90,353
Índice;Índice general;06 Cantabria;2011M04;90,379
Índice;Índice general;06 Cantabria;2011M03;89,305
Índice;Índice general;06 Cantabria;2011M02;88,734
Índice;Índice general;06 Cantabria;2011M01;88,835
Índice;Índice general;07 Castilla y León;2018M12;97,042
Índice;Índice general;07 Castilla y León;2018M11;97,607
Índice;Índice general;07 Castilla y León;2018M10;97,835
Índice;Índice general;07 Castilla y León;2018M09;96,856
Índice;Índice general;07 Castilla y León;2018M08;96,387
Índice;Índice general;07 Castilla y León;2018M07;96,252
Índice;Índice general;07 Castilla y León;2018M06;97,017
Índice;Índice general;07 Castilla y León;2018M05;96,664
Índice;Índice general;07 Castilla y León;2018M04;95,718
Índice;Índice general;07 Castilla y León;2018M03;94,914
Índice;Índice general;07 Castilla y León;2018M02;94,858
Índice;Índice general;07 Castilla y León;2018M01;94,852
Índice;Índice general;07 Castilla y León;2017M12;95,900
Índice;Índice general;07 Castilla y León;2017M11;95,899
Índice;Índice general;07 Castilla y León;2017M10;95,443
Índice;Índice general;07 Castilla y León;2017M09;94,420
Índice;Índice general;07 Castilla y León;2017M08;94,150
Índice;Índice general;07 Castilla y León;2017M07;93,965
Índice;Índice general;07 Castilla y León;2017M06;94,719
Índice;Índice general;07 Castilla y León;2017M05;94,708
Índice;Índice general;07 Castilla y León;2017M04;94,724
Índice;Índice general;07 Castilla y León;2017M03;93,939
Índice;Índice general;07 Castilla y León;2017M02;94,087
Índice;Índice general;07 Castilla y León;2017M01;94,367
Índice;Índice general;07 Castilla y León;2016M12;94,908
Índice;Índice general;07 Castilla y León;2016M11;94,328
Índice;Índice general;07 Castilla y León;2016M10;94,024
Índice;Índice general;07 Castilla y León;2016M09;92,816
Índice;Índice general;07 Castilla y León;2016M08;92,547
Índice;Índice general;07 Castilla y León;2016M07;92,411
Índice;Índice general;07 Castilla y León;2016M06;93,133
Índice;Índice general;07 Castilla y León;2016M05;92,662
Índice;Índice general;07 Castilla y León;2016M04;92,103
Índice;Índice general;07 Castilla y León;2016M03;91,534
Índice;Índice general;07 Castilla y León;2016M02;90,861
Índice;Índice general;07 Castilla y León;2016M01;91,292
Índice;Índice general;07 Castilla y León;2015M12;93,418
Índice;Índice general;07 Castilla y León;2015M11;93,714
Índice;Índice general;07 Castilla y León;2015M10;93,313
Índice;Índice general;07 Castilla y León;2015M09;92,671
Índice;Índice general;07 Castilla y León;2015M08;92,884
Índice;Índice general;07 Castilla y León;2015M07;93,258
Índice;Índice general;07 Castilla y León;2015M06;94,193
Índice;Índice general;07 Castilla y León;2015M05;93,857
Índice;Índice general;07 Castilla y León;2015M04;93,352
Índice;Índice general;07 Castilla y León;2015M03;92,509
Índice;Índice general;07 Castilla y León;2015M02;91,923
Índice;Índice general;07 Castilla y León;2015M01;91,816
Índice;Índice general;07 Castilla y León;2014M12;93,738
Índice;Índice general;07 Castilla y León;2014M11;94,348
Índice;Índice general;07 Castilla y León;2014M10;94,437
Índice;Índice general;07 Castilla y León;2014M09;93,986
Índice;Índice general;07 Castilla y León;2014M08;93,631
Índice;Índice general;07 Castilla y León;2014M07;93,479
Índice;Índice general;07 Castilla y León;2014M06;94,421
Índice;Índice general;07 Castilla y León;2014M05;94,372
Índice;Índice general;07 Castilla y León;2014M04;94,308
Índice;Índice general;07 Castilla y León;2014M03;93,567
Índice;Índice general;07 Castilla y León;2014M02;93,401
Índice;Índice general;07 Castilla y León;2014M01;93,521
Índice;Índice general;07 Castilla y León;2013M12;94,874
Índice;Índice general;07 Castilla y León;2013M11;94,756
Índice;Índice general;07 Castilla y León;2013M10;94,545
Índice;Índice general;07 Castilla y León;2013M09;94,223
Índice;Índice general;07 Castilla y León;2013M08;94,308
Índice;Índice general;07 Castilla y León;2013M07;93,960
Índice;Índice general;07 Castilla y León;2013M06;94,340
Índice;Índice general;07 Castilla y León;2013M05;94,147
Índice;Índice general;07 Castilla y León;2013M04;93,937
Índice;Índice general;07 Castilla y León;2013M03;93,659
Índice;Índice general;07 Castilla y León;2013M02;93,371
Índice;Índice general;07 Castilla y León;2013M01;93,201
Índice;Índice general;07 Castilla y León;2012M12;94,434
Índice;Índice general;07 Castilla y León;2012M11;94,361
Índice;Índice general;07 Castilla y León;2012M10;94,437
Índice;Índice general;07 Castilla y León;2012M09;93,680
Índice;Índice general;07 Castilla y León;2012M08;92,729
Índice;Índice general;07 Castilla y León;2012M07;92,142
Índice;Índice general;07 Castilla y León;2012M06;92,391
Índice;Índice general;07 Castilla y León;2012M05;92,594
Índice;Índice general;07 Castilla y León;2012M04;92,791
Índice;Índice general;07 Castilla y León;2012M03;91,508
Índice;Índice general;07 Castilla y León;2012M02;90,669
Índice;Índice general;07 Castilla y León;2012M01;90,557
Índice;Índice general;07 Castilla y León;2011M12;91,614
Índice;Índice general;07 Castilla y León;2011M11;91,520
Índice;Índice general;07 Castilla y León;2011M10;91,080
Índice;Índice general;07 Castilla y León;2011M09;90,304
Índice;Índice general;07 Castilla y León;2011M08;90,003
Índice;Índice general;07 Castilla y León;2011M07;89,892
Índice;Índice general;07 Castilla y León;2011M06;90,264
Índice;Índice general;07 Castilla y León;2011M05;90,376
Índice;Índice general;07 Castilla y León;2011M04;90,450
Índice;Índice general;07 Castilla y León;2011M03;89,370
Índice;Índice general;07 Castilla y León;2011M02;88,662
Índice;Índice general;07 Castilla y León;2011M01;88,544
Índice;Índice general;08 Castilla - La Mancha;2018M12;97,101
Índice;Índice general;08 Castilla - La Mancha;2018M11;97,835
Índice;Índice general;08 Castilla - La Mancha;2018M10;97,970
Índice;Índice general;08 Castilla - La Mancha;2018M09;96,816
Índice;Índice general;08 Castilla - La Mancha;2018M08;96,341
Índice;Índice general;08 Castilla - La Mancha;2018M07;96,244
Índice;Índice general;08 Castilla - La Mancha;2018M06;97,130
Índice;Índice general;08 Castilla - La Mancha;2018M05;96,820
Índice;Índice general;08 Castilla - La Mancha;2018M04;95,897
Índice;Índice general;08 Castilla - La Mancha;2018M03;94,989
Índice;Índice general;08 Castilla - La Mancha;2018M02;94,890
Índice;Índice general;08 Castilla - La Mancha;2018M01;94,941
Índice;Índice general;08 Castilla - La Mancha;2017M12;95,989
Índice;Índice general;08 Castilla - La Mancha;2017M11;95,928
Índice;Índice general;08 Castilla - La Mancha;2017M10;95,492
Índice;Índice general;08 Castilla - La Mancha;2017M09;94,296
Índice;Índice general;08 Castilla - La Mancha;2017M08;93,987
Índice;Índice general;08 Castilla - La Mancha;2017M07;93,813
Índice;Índice general;08 Castilla - La Mancha;2017M06;94,665
Índice;Índice general;08 Castilla - La Mancha;2017M05;94,594
Índice;Índice general;08 Castilla - La Mancha;2017M04;94,786
Índice;Índice general;08 Castilla - La Mancha;2017M03;93,953
Índice;Índice general;08 Castilla - La Mancha;2017M02;94,006
Índice;Índice general;08 Castilla - La Mancha;2017M01;94,366
Índice;Índice general;08 Castilla - La Mancha;2016M12;94,957
Índice;Índice general;08 Castilla - La Mancha;2016M11;94,324
Índice;Índice general;08 Castilla - La Mancha;2016M10;93,972
Índice;Índice general;08 Castilla - La Mancha;2016M09;92,651
Índice;Índice general;08 Castilla - La Mancha;2016M08;92,503
Índice;Índice general;08 Castilla - La Mancha;2016M07;92,403
Índice;Índice general;08 Castilla - La Mancha;2016M06;93,344
Índice;Índice general;08 Castilla - La Mancha;2016M05;92,836
Índice;Índice general;08 Castilla - La Mancha;2016M04;92,283
Índice;Índice general;08 Castilla - La Mancha;2016M03;91,548
Índice;Índice general;08 Castilla - La Mancha;2016M02;90,890
Índice;Índice general;08 Castilla - La Mancha;2016M01;91,376
Índice;Índice general;08 Castilla - La Mancha;2015M12;93,468
Índice;Índice general;08 Castilla - La Mancha;2015M11;93,839
Índice;Índice general;08 Castilla - La Mancha;2015M10;93,482
Índice;Índice general;08 Castilla - La Mancha;2015M09;92,600
Índice;Índice general;08 Castilla - La Mancha;2015M08;92,805
Índice;Índice general;08 Castilla - La Mancha;2015M07;93,248
Índice;Índice general;08 Castilla - La Mancha;2015M06;94,397
Índice;Índice general;08 Castilla - La Mancha;2015M05;94,167
Índice;Índice general;08 Castilla - La Mancha;2015M04;93,683
Índice;Índice general;08 Castilla - La Mancha;2015M03;92,810
Índice;Índice general;08 Castilla - La Mancha;2015M02;92,145
Índice;Índice general;08 Castilla - La Mancha;2015M01;91,947
Índice;Índice general;08 Castilla - La Mancha;2014M12;93,772
